distance_km,grade_pct,zone_type,stop_event,v_kmh,active_motor,motor_phase
0.922,-0.4084158415841666,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.923,-0.4059405940594151,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.924,-0.4059405940594151,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.925,-0.40594059405941074,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.926,-0.40594059405941074,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.927,-0.4059405940594151,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.928,-0.4059405940594063,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.929,-0.4059405940594063,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.93,-0.4084158415841532,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.931,-0.4108910891088957,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.932,-0.41584158415840283,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.933,-0.4207920792079056,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.934,-0.42574257425741274,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.935,-0.43069306930692,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.936,-0.4405940594059299,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.937,-0.4504950495049398,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.938,-0.46039603960395853,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.939,-0.47277227722772874,straight,False,29.24653825668946,BG 42x30 dCore,cruise
0.94,-0.4826732673267431,straight,False,27.885480092693406,BG 42x30 dCore,cruise
0.941,-0.4950495049505043,straight,False,26.454489222058328,BG 42x30 dCore,cruise
0.942,-0.5123762376237684,straight,False,24.94153162899184,BG 42x30 dCore,cruise
0.943,-0.5297029702970368,straight,False,23.330666514268305,BG 42x30 dCore,cruise
0.944,-0.5470297029703053,straight,False,21.60000000000001,BG 42x30 dCore,cruise
0.945,-0.5668316831683251,straight,False,19.718012070185992,BG 42x30 dCore,cruise
0.946,-0.5841584158415936,straight,False,17.636326148038894,BG 42x30 dCore,cruise
0.947,-0.601485148514862,straight,False,15.27350647362944,BG 42x30 dCore,cruise
0.948,-0.6237623762376332,straight,False,12.470765814495936,BG 42x30 dCore,cruise
0.949,-0.6460396039604044,straight,False,8.818163074019468,BG 42x30 dCore,cruise
0.95,-0.6683168316831756,straight,True,6.785511718157629e-07,BLDC 650W,accel:launch
0.951,-0.6930693069307026,straight,False,3.7947331922021164,BLDC 650W,accel:launch
0.952,-0.7153465346534738,straight,False,5.366563145999539,BLDC 650W,accel:launch
0.953,-0.7400990099009874,straight,False,6.572670690062029,BLDC 650W,accel:launch
0.954,-0.76485148514851,straight,False,7.589466384404141,BLDC 650W,accel:launch
0.955,-0.7896039603960325,straight,False,8.485281374238598,BLDC 650W,accel:launch
0.956,-0.814356435643555,straight,False,9.295160030897826,BLDC 650W,accel:launch
0.957,-0.8391089108910821,straight,False,10.03992031840893,BLDC 650W,accel:launch
0.958,-0.8613861386138576,straight,False,10.733126291999014,BLDC 650W,accel:launch
0.959,-0.8836633663366243,straight,False,11.384199576606187,BLDC 650W,accel:launch
0.96,-0.9059405940594002,straight,False,12.00000000000002,BLDC 650W,accel:launch
0.961,-0.9282178217821757,straight,False,12.585706178041837,BLDC 650W,accel:launch
0.962,-0.9480198019801999,straight,False,13.145341380124005,BLDC 650W,accel:launch
0.963,-0.9678217821782242,straight,False,13.682105101189675,BLDC 650W,accel:launch
0.964,-0.9851485148514882,straight,False,14.198591479439097,BLDC 650W,accel:launch
0.965,-1.0000000000000098,straight,False,14.696938456699085,BLDC 650W,accel:launch
0.966,-1.012376237623771,straight,False,15.178932768808238,BLDC 650W,accel:launch
0.967,-1.0247524752475279,straight,False,15.646085772486375,BLDC 650W,accel:launch
0.968,-1.0371287128712936,straight,False,16.099689437998503,BLDC 650W,accel:launch
0.969,-1.049504950495046,straight,False,16.540858502508282,BLDC 650W,accel:launch
0.97,-1.056930693069309,straight,False,16.970562748477153,BLDC 650W,accel:launch
0.971,-1.0618811881188162,straight,False,17.38965209542734,BLDC 650W,accel:launch
0.972,-1.066831683168319,straight,False,17.798876369029607,BLDC 650W,accel:launch
0.973,-1.071782178217826,straight,False,18.198901065723735,BLDC 650W,accel:launch
0.974,-1.0742574257425819,straight,False,18.590320061795612,BLDC 650W,accel:launch
0.975,-1.0767326732673332,straight,False,18.97366596101029,BLDC 650W,accel:launch
0.976,-1.0767326732673332,straight,False,19.349418595916532,BLDC 650W,accel:launch
0.977,-1.0717821782178305,straight,False,19.718012070185992,BLDC 650W,accel:launch
0.978,-1.0668316831683233,straight,False,20.079840636817824,BLDC 650W,accel:launch
0.979,-1.0618811881188162,straight,False,20.435263639111696,BLDC 650W,accel:launch
0.98,-1.056930693069309,straight,False,20.784609690826542,BLDC 650W,accel:launch
0.981,-1.0359816469451735,straight,False,21.128180233990825,BLDC 650W,accel:launch
0.982,-1.0371287128712803,straight,False,21.466252583998,BLDC 650W,accel:launch
0.983,-1.0070031393383152,straight,False,21.799082549501957,BLDC 650W,accel:launch
0.984,-1.0074257425742505,straight,False,22.126906697502946,BLDC 650W,accel:launch
0.985,-0.9780246317314526,straight,False,22.449944320643667,BLDC 650W,accel:launch
0.986,-0.9777227722772119,straight,False,22.76839915321235,BLDC 650W,accel:launch
0.987,-0.9466312484906906,straight,False,23.082460874005633,BLDC 650W,accel:launch
0.988,-0.9405940594059325,straight,False,23.39230642754153,BLDC 650W,accel:launch
0.989,-0.8983337358126021,straight,False,23.698101189757818,BLDC 650W,accel:launch
0.99,-0.8910891089108873,straight,False,24.00000000000002,BLDC 650W,accel:launch
0.991,-0.850036223134505,straight,False,24.298148077579928,BLDC 650W,accel:launch
0.992,-0.8415841584158378,straight,False,24.592681838303058,BLDC 650W,accel:launch
0.993,-0.7993238348225084,straight,False,24.88372962399329,BLDC 650W,accel:launch
0.994,-0.7871287128712856,straight,False,25.17141235608366,BLDC 650W,accel:launch
0.995,-0.7413668196087918,straight,False,25.45584412271574,BLDC 650W,accel:launch
0.996,-0.7277227722772306,straight,False,25.73713270743269,BLDC 650W,accel:launch
0.997,-0.683409804395071,straight,False,26.01538006641459,BLDC 650W,accel:launch
0.998,-0.6683168316831622,straight,False,26.290682760248004,BLDC 650W,accel:launch
0.999,-0.6206230379135512,straight,False,26.56313234541442,BLDC 650W,accel:launch
1.0,-0.6014851485148531,straight,False,26.83281572999751,BLDC 650W,accel:launch
1.001,-0.5643564356435664,straight,False,27.099815497526922,BLDC 650W,accel:launch
1.002,-0.529702970297028,straight,False,27.364210202379347,BLDC 650W,accel:launch
1.003,-0.49504950495049244,straight,False,27.62607463973122,BLDC 650W,accel:launch
1.004,-0.4603960396039631,straight,False,27.885480092693435,BLDC 650W,accel:launch
1.005,-0.42821782178217305,straight,False,28.14249455894058,BLDC 650W,accel:launch
1.006,-0.3985148514851433,straight,False,28.39718295887819,BLDC 650W,accel:launch
1.007,-0.3663366336633711,straight,False,28.649607327151976,BLDC 650W,accel:launch
1.008,-0.3316831683168342,straight,False,28.899826989101538,BLDC 650W,accel:launch
1.009,-0.2970297029703062,straight,False,29.147898723578688,BLDC 650W,accel:launch
1.01,-0.2648514851485251,straight,False,29.393876913398167,BLDC 650W,accel:launch
1.011,-0.2351485148514998,straight,False,29.637813684548323,BLDC 650W,accel:launch
1.012,-0.20544554455447006,straight,False,29.87975903517298,BLDC 650W,accel:launch
1.013,-0.17326732673268452,straight,False,30.000000000000004,BG 42x30 dCore,cruise
1.014,-0.14108910891089455,straight,False,30.000000000000004,BG 42x30 dCore,cruise
1.015,-0.10891089108910901,turn,False,30.000000000000004,BG 42x30 dCore,cruise
1.016,-0.07673267326732347,turn,False,29.997129901187648,BG 42x30 dCore,cruise
1.017,-0.04950495049504067,turn,False,29.999286357793565,BG 42x30 dCore,cruise
1.018,-0.022277227722757864,turn,False,30.000000000000004,BG 42x30 dCore,cruise
1.019,0.007425742574271866,turn,False,30.000000000000004,BG 42x30 dCore,cruise
1.02,0.0396039603960574,turn,False,30.000000000000004,BG 42x30 dCore,cruise
1.021,0.0693069306930825,turn,False,30.000000000000004,BG 42x30 dCore,cruise
1.022,0.09900990099010354,turn,False,30.000000000000004,BG 42x30 dCore,cruise
1.023,0.1262376237623771,turn,False,30.000000000000004,BG 42x30 dCore,cruise
1.024,0.15346534653465138,turn,False,29.999634278924923,BG 42x30 dCore,cruise
1.025,0.19801980198019134,turn,False,29.998148373456257,BG 42x30 dCore,cruise
1.026,0.21287128712870637,turn,False,29.99479813167244,BG 42x30 dCore,cruise
1.027,0.25641025641025095,turn,False,29.990884453523392,BG 42x30 dCore,cruise
1.028,0.2698019801980145,turn,False,29.985085221276144,BG 42x30 dCore,cruise
1.029,0.3071845646103063,turn,False,29.978682629208482,BG 42x30 dCore,cruise
1.03,0.3193069306930685,turn,False,29.970718131664814,BG 42x30 dCore,cruise
1.031,0.36049758822035854,turn,False,29.96226661358869,BG 42x30 dCore,cruise
1.032,0.3737623762376252,turn,False,29.95204723656594,BG 42x30 dCore,cruise
1.033,0.4163493272404167,turn,False,29.941261416815436,BG 42x30 dCore,cruise
1.034,0.4282178217821775,turn,False,29.928641378354143,BG 42x30 dCore,cruise
1.035,0.46712363544046753,turn,False,29.91551057097703,BG 42x30 dCore,cruise
1.036,0.47772277227722704,turn,False,29.900694101742214,BG 42x30 dCore,cruise
1.037,0.5204366590505198,turn,False,29.885365880331122,BG 42x30 dCore,cruise
1.038,0.5321782178217838,turn,False,29.86820938736103,BG 42x30 dCore,cruise
1.039,0.5712109672505752,turn,False,29.850437743137814,BG 42x30 dCore,cruise
1.04,0.5816831683168333,turn,False,29.831033330241254,BG 42x30 dCore,cruise
1.041,0.6143691292206217,turn,False,29.811097448614806,BG 42x30 dCore,cruise
1.042,0.6212871287128818,turn,False,29.78981764323282,BG 42x30 dCore,cruise
1.043,0.6575272911906729,turn,False,29.768175718601697,BG 42x30 dCore,cruise
1.044,0.6658415841584286,turn,False,29.745004000793383,BG 42x30 dCore,cruise
1.045,0.6881188118811954,turn,False,29.72141082038124,BG 42x30 dCore,cruise
1.046,0.710396039603971,turn,False,29.696810159816117,BG 42x30 dCore,cruise
1.047,0.7301980198019953,turn,False,29.671293354437022,BG 42x30 dCore,cruise
1.048,0.7475247524752593,turn,False,29.64487283821791,BG 42x30 dCore,cruise
1.049,0.7698019801980305,turn,False,29.617761801387033,BG 42x30 dCore,cruise
1.05,0.7920792079208061,turn,False,29.589562280725083,BG 42x30 dCore,cruise
1.051,0.8143564356435772,turn,False,29.56040049954722,BG 42x30 dCore,cruise
1.052,0.8391089108911,turn,False,29.530295046437413,BG 42x30 dCore,cruise
1.053,0.861386138613871,turn,False,29.49910100009044,BG 42x30 dCore,cruise
1.054,0.8811881188118865,turn,False,29.4669914474091,BG 42x30 dCore,cruise
1.055,0.9034653465346533,turn,False,29.433967198887917,BG 42x30 dCore,cruise
1.056,0.92574257425742,turn,False,29.400026868843163,BG 42x30 dCore,cruise
1.057,0.9504950495049425,turn,False,29.365140870129196,BG 42x30 dCore,cruise
1.058,0.9727722772277135,turn,False,29.32914242945283,BG 42x30 dCore,cruise
1.059,0.9925742574257379,turn,False,29.292247471522156,BG 42x30 dCore,cruise
1.06,1.0123762376237577,turn,False,29.254552970050142,BLDC 650W,accel:climb
1.061,1.0321782178217775,turn,False,29.265080646268913,BLDC 650W,accel:climb
1.062,1.0519801980198018,turn,False,29.316696920266992,BLDC 650W,accel:climb
1.063,1.0693069306930747,turn,False,29.40868571690104,BLDC 650W,accel:climb
1.064,1.08910891089109,turn,False,29.54030625868186,BLDC 650W,accel:climb
1.065,1.106435643564354,turn,False,29.710110332342886,BLDC 650W,accel:climb
1.066,1.1237623762376225,turn,False,29.87961096141632,BLDC 650W,accel:climb
1.067,1.1386138613861352,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.068,1.1559405940593992,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.069,1.1732673267326676,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.07,1.1905940594059317,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.071,1.202970297029693,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.072,1.21782178217821,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.073,1.2326732673267315,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.074,1.2475247524752486,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.075,1.2599009900990144,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.076,1.27227722772278,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.077,1.2821782178217855,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.078,1.289603960396044,straight,False,30.000000000000004,BLDC 650W,accel:climb
1.079,1.2995049504950584,straight,False,30.000000000000004,BLDC 650W,accel:climb
1.08,1.3094059405940683,straight,False,30.000000000000004,BLDC 650W,accel:climb
1.081,1.3217821782178252,straight,False,30.000000000000004,BLDC 650W,accel:climb
1.082,1.3316831683168306,straight,False,30.000000000000004,BLDC 650W,accel:climb
1.083,1.3391089108910847,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.084,1.3465346534653433,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.085,1.3539603960396018,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.086,1.361386138613856,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.087,1.36881188118811,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.088,1.376237623762373,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.089,1.376237623762373,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.09,1.376237623762373,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.091,1.3762376237623775,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.092,1.373762376237626,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.093,1.3712871287128747,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.094,1.3688118811881234,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.095,1.3638613861386206,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.096,1.358910891089118,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.097,1.3514851485148593,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.098,1.3490099009901035,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.099,1.3465346534653477,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.1,1.3391089108910892,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.101,1.3316831683168262,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.102,1.326732673267319,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.103,1.3242574257425632,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.104,1.3193069306930605,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.105,1.3143564356435578,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.106,1.3118811881188064,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.107,1.3118811881188108,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.108,1.3094059405940683,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.109,1.3044554455445612,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.11,1.3019801980198142,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.111,1.3019801980198142,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.112,1.2995049504950584,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.113,1.2970297029702982,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.114,1.2970297029702937,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.115,1.2970297029702937,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.116,1.2970297029702893,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.117,1.2970297029702893,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.118,1.3019801980197876,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.119,1.3044554455445345,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.12,1.3069306930692903,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.121,1.3069306930692903,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.122,1.3118811881187975,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.123,1.3168316831683091,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.124,1.3217821782178163,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.125,1.326732673267328,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.126,1.3341584158415865,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.127,1.341584158415845,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.128,1.349009900990099,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.129,1.358910891089109,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.13,1.368811881188119,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.131,1.3787128712871244,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.132,1.3886138613861343,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.133,1.3985148514851486,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.134,1.4084158415841586,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.135,1.4183168316831685,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.136,1.4282178217821784,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.137,1.4381188118811883,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.138,1.4455445544554468,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.139,1.452970297029701,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.14,1.4603960396039595,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.141,1.467821782178227,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.142,1.4752475247524854,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.143,1.482673267326744,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.144,1.490099009901007,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.145,1.497524752475261,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.146,1.5024752475247638,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.147,1.5074257425742665,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.148,1.5123762376237648,straight,False,30.000000000000004,BLDC 650W,accel:climb
1.149,1.5198019801980234,straight,False,30.000000000000004,BLDC 650W,accel:climb
1.15,1.5222772277227747,straight,False,30.000000000000004,BLDC 650W,accel:climb
1.151,1.524752475247526,straight,False,30.000000000000004,BLDC 650W,accel:climb
1.152,1.5272277227722775,straight,False,30.000000000000004,BLDC 650W,accel:climb
1.153,1.527227722772282,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.154,1.5247524752475305,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.155,1.527227722772282,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.156,1.527227722772282,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.157,1.527227722772282,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.158,1.5222772277227836,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.159,1.5173267326732764,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.16,1.5123762376237737,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.161,1.5074257425742665,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.162,1.5024752475247638,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.163,1.4975247524752477,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.164,1.492574257425745,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.165,1.4851485148514776,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.166,1.4752475247524677,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.167,1.4678217821782091,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.168,1.4603960396039506,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.169,1.4504950495049407,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.17,1.4405940594059263,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.171,1.4306930693069253,turn,False,30.000000000000004,BLDC 650W,accel:climb
1.172,1.420792079207911,turn,False,30.000000000000004,BLDC 650W,accel:climb
